,ci,gender,name,edad,telefono,grado,estado
474,1751458547,male,Eric Jones,14,593990424217,70%,True
475,1759156347,female,Jessica Gordon,17,593990907779,NA,True
476,1700384815,male,Ian Schmitt,20,593990966885,NA,True
477,1715644177,female,Rhonda Hubbard,21,593990530902,70%,False
478,1702599528,female,Ashley White,13,593990206396,70%,False
479,1705091002,male,Richard Perez,15,593990003494,NA,False
480,1778772185,female,Shirley Moore,19,593990441217,100%,False
481,1772439044,female,Kristen Hodges,13,593990388163,NA,True
482,1750075145,male,William Moore,18,593990933815,70%,True
483,1715801093,male,Cesar Brown,21,593990513804,70%,False
484,1753394446,male,Richard Lynch,15,593990399773,40%,False
485,1750483086,na,Donna Santana,21,593990782192,50%,False
486,1717388173,female,Joanna Rodriguez,13,593990001310,60%,False
487,1794101669,female,Cheryl Murray,19,593990352632,NA,False
488,1707950415,male,Joseph Hopkins,22,593990249535,50%,False
489,1764514669,female,Tammy Rodgers,17,593990392897,NA,True
490,1724201136,male,Alec Rose,18,593990563372,NA,True
491,1796218651,female,Rachel Miller,15,593990631618,NA,True
492,1772356373,male,Thomas Williamson,21,593990083476,70%,False
493,1781566105,female,Sarah Wilson,15,593990330250,60%,False
494,1776875691,female,Wendy Williams DDS,13,593990078680,NA,False
495,1766578761,male,Trevor Vance,22,593990405816,NA,True
496,1746506003,female,Rhonda Webster,17,593990252117,NA,True
497,1721954245,female,Abigail Taylor,17,593990441085,60%,True
498,1702894149,male,George Sullivan,13,593990119403,60%,False
499,1745024846,female,Tammie Warren,17,593990979739,NA,True
500,1708632156,female,Alexis Lee,20,593990492966,NA,False
501,1772107472,male,Richard Mclaughlin,15,593990918083,100%,False
502,1723984278,male,Tracy Tyler,13,593990650006,NA,False
503,1716521763,female,Connie Lawrence,14,593990779650,NA,False
504,1747051000,female,Lisa Medina,20,593990356669,NA,False
505,1767191888,na,Edward Lamb,16,593990113361,60%,True
506,1788894732,female,Tina Schultz,18,593990621088,100%,True
507,1773705934,female,Abigail Lee,15,593990305427,NA,False
508,1783424571,female,Amanda Rosario,21,593990432342,50%,False
509,1732319606,male,Terry Torres,19,593990958703,NA,True
510,1747478785,female,Joy Robinson,15,593990972587,NA,False
511,1712377944,female,Shannon Harvey,21,593990633707,40%,True
512,1743429787,female,Jacqueline Sherman,14,593990008757,NA,False
513,1756171224,female,Monica Salinas,17,593990488749,50%,True
514,1783212192,female,Angela Bauer,15,593990787096,NA,False
515,1750297707,male,Daniel Perry,22,593990894685,NA,False
516,1768604518,female,Catherine Campbell,16,593990421537,NA,False
517,1791137782,male,Gregory Hansen,18,593990863801,50%,True
518,1760741166,na,Dustin Noble,17,593990295351,70%,False
519,1764235954,male,Michael Coleman,14,593990635574,40%,True
520,1776329213,female,Carla Phillips,21,593990099845,NA,True
521,1778882947,female,Ashley Bailey,14,593990185375,NA,True
522,1774039502,female,Ariel Martin,15,593990468616,NA,True
523,1775107451,na,Drew Smith,16,593990878812,70%,False
524,1705338465,female,Nicole Bailey,21,593990778507,NA,True
525,1735438042,male,Clayton Brown,21,593990382042,50%,False
526,1746221672,male,Jorge Mendoza,13,593990219539,60%,True
527,1732115589,female,Diana Hall,15,593990266538,50%,False
528,1772947443,male,Pedro Villarreal,20,593990846026,40%,True
529,1766345737,female,Jennifer Mcmillan MD,22,593990029618,100%,True
530,1785009125,female,Madison Kelly,15,593990598672,50%,False
531,1739248028,female,Angel Salazar DDS,20,593990250276,50%,True
532,1716861741,male,Michael Torres,16,593990021761,NA,True
533,1736344559,female,Kristine Hickman,15,593990241235,50%,True
534,1789213697,male,Michael Perez,22,593990757848,50%,False
535,1742475880,female,Brooke Rodriguez,16,593990280033,NA,True
536,1716592496,male,David Mcfarland,14,593990182232,NA,False
537,1778657269,male,Randy Jackson,21,593990858484,NA,False
538,1738867770,male,Brian Avila,22,593990564417,40%,False
539,1700553733,na,John Curtis,13,593990656501,100%,True
540,1742324157,female,Michelle Owen,18,593990157090,NA,False
541,1789181467,female,Nicole Mclaughlin,14,593990248416,NA,True
542,1725681981,female,Jamie Ware,21,593990029759,NA,True
543,1747601431,female,Maria Ellis,20,593990999479,60%,False
544,1793389481,male,Edward Parrish,20,593990321038,100%,False
545,1796123878,male,Mr. Robert Alexander MD,19,593990915413,100%,False
546,1790948374,male,Joel Taylor,16,593990906819,NA,False
547,1728868899,male,Edward Macias,21,593990655294,NA,False
548,1734499595,female,Breanna Roberts,21,593990387180,NA,True
549,1759036332,female,Barbara Cummings,18,593990606498,NA,True
550,1743639319,female,Christine Thomas,14,593990339433,50%,False
551,1773315124,female,Stephanie Berry,22,593990489328,NA,True
552,1729780091,female,Nichole Moore,13,593990534361,60%,True
553,1703798563,male,Paul Freeman,19,593990698643,60%,True
554,1720173263,male,Matthew Norris,14,593990815317,50%,False
555,1746892760,female,Joanna Delacruz,20,593990511798,NA,False
556,1742188221,male,Edward Murray,15,593990179251,70%,False
557,1729374025,na,Craig Smith,20,593990493998,100%,False
558,1719155029,female,Whitney Jacobs,18,593990133897,100%,True
559,1744619163,na,Debra Morales,21,593990033488,NA,False
560,1707456132,female,Jackie Estrada,18,593990135577,NA,False
561,1779389170,male,Louis Phillips,17,593990247383,NA,False
562,1776180511,male,Mr. Adam Sloan,20,593990254423,NA,True
563,1765793323,male,Kenneth Wong,19,593990694081,100%,True
564,1759164182,male,Ricardo Martinez,18,593990110806,40%,True
565,1766851556,na,Jamie Patrick,21,593990196186,NA,False
566,1723299976,male,James Stuart,21,593990288852,60%,True
567,1796582433,male,Joseph Lam,16,593990585768,NA,True
568,1786627581,male,Peter Rogers,19,593990612510,60%,True
569,1796563136,male,Erik Jones,22,593990955462,70%,False
570,1757307547,female,Ashley Calhoun,21,593990482873,NA,False
571,1740011784,female,April Brock,15,593990590376,NA,True
572,1734904340,female,Mary Smith,19,593990548335,40%,False
573,1768613334,male,Steven Torres,18,593990564093,NA,True
574,1751264103,male,John Brown,16,593990135865,60%,False
575,1729703785,male,Dr. Michael Sherman,15,593990768212,70%,False
576,1714941631,female,Ashley Prince,19,593990026363,50%,True
577,1734944249,female,Joan Terry,14,593990110556,70%,False
578,1782105533,female,Joanna Newman,21,593990172644,70%,False
579,1704111628,male,Corey Duncan,17,593990816848,40%,False
580,1772326874,male,William Brown,20,593990535483,NA,False
581,1736523031,male,Joseph Dean,18,593990493476,50%,False
582,1715847222,female,Jennifer Terry,20,593990667848,100%,False
583,1714645829,na,Jordan Perry,21,593990651378,70%,False
584,1761249971,female,Samantha Miller,22,593990372892,NA,True
585,1731864085,female,Stephanie Taylor,20,593990955830,NA,False
586,1731935479,male,Dylan Nguyen,18,593990274986,NA,False
587,1709256620,female,Tricia Strong,20,593990997068,60%,False
588,1791477380,male,Andrew Jones,20,593990043038,70%,True
589,1724799297,female,Jessica Barnes,13,593990695995,50%,False
590,1734025759,female,Rachel Roberts,20,593990773355,NA,True
591,1743112409,female,Annette Knox,21,593990579364,NA,False
592,1711558692,female,Cheryl Martin,22,593990265743,NA,False
593,1712083991,female,Kirsten Ward,17,593990089807,NA,False
594,1700352841,male,Steven Pitts,13,593990315447,40%,False
595,1797329267,female,Jessica Hansen,22,593990567223,100%,False
596,1767706322,male,Randy Carroll,22,593990113358,NA,True
597,1799668199,male,David Moore,18,593990560804,70%,True
598,1756643783,female,Angela Love,14,593990291027,NA,False
599,1709399642,male,Douglas Curry,16,593990784896,NA,False
600,1713642079,female,Cassandra King,20,593990740321,50%,True
601,1787550194,male,Marc Wolf,20,593990758934,NA,False
602,1771486661,male,Logan Oliver,16,593990439653,NA,False
603,1791478901,male,Joseph Brown,18,593990650533,100%,False
604,1717177760,male,Scott Hall,20,593990897125,NA,True
605,1730498409,female,Rebecca Vincent,19,593990569313,60%,False
606,1758327206,male,Michael Dixon,14,593990577559,NA,False
607,1738849658,male,Lawrence Gardner,22,593990914257,100%,False
608,1758928110,female,Sylvia Gonzalez,14,593990312953,70%,True
609,1765360392,male,Peter Lewis,21,593990365948,NA,True
610,1740901449,male,Jared Gardner,22,593990959734,40%,False
611,1723235289,female,Margaret Cooper,15,593990505056,40%,False
612,1730337444,female,Courtney Lyons,21,593990442402,NA,True
613,1716276328,female,Krista Jones,14,593990366785,NA,True
614,1700730262,female,Sarah Perez,17,593990129969,NA,False
615,1719049702,male,Roger Allen,17,593990450523,NA,False
616,1707546062,male,Mark King,13,593990497515,100%,False
617,1781696749,female,Rebecca Duncan,21,593990698700,40%,False
618,1798150446,female,Deborah Eaton,14,593990992692,70%,False
619,1768609582,male,Jeremy Powell,19,593990733808,40%,False
620,1795323803,female,Mary Simmons,14,593990863795,60%,True
621,1776529098,male,Nathaniel Wallace,17,593990444361,60%,True
622,1776885462,female,Jennifer Martin,22,593990750267,60%,True
623,1727999159,male,Mark Jones,22,593990520075,50%,True
624,1790962621,female,Emily Ball,17,593990441065,60%,False
625,1771716023,female,Diane Morris,19,593990435114,40%,False
626,1775741448,female,Anne Phillips,19,593990101771,40%,False
627,1744219689,male,Nicholas Yang,14,593990505015,70%,True
628,1707142505,male,Brandon Hughes,15,593990776821,40%,True
629,1759315394,male,Austin James,22,593990119469,NA,True
630,1723939196,female,Dawn Kirk,22,593990191122,NA,True
631,1733848251,female,Cathy Wilson,21,593990030947,50%,True
632,1731641221,male,Brian Rich,15,593990582234,60%,False
633,1771330216,female,Megan Sanders,20,593990176962,60%,True
634,1718682731,male,Scott Henry,20,593990363975,40%,True
635,1755511316,female,Alexis Wilson,20,593990216070,NA,False
636,1739735466,female,Summer Francis,17,593990436371,NA,False
637,1724036552,male,Kristopher Anderson,22,593990599823,NA,True
638,1734402101,female,Anna Jones,18,593990907665,60%,False
639,1766949047,female,Carrie Collins,21,593990124805,NA,False
640,1708716769,male,John Moyer,14,593990273650,NA,True
641,1778674128,female,Amber Meza,22,593990582711,NA,False
642,1745644278,female,Joan Lee,19,593990974632,70%,True
643,1760596750,female,Kelsey Garcia,19,593990104827,70%,True
644,1740457992,male,Brian Ellis,16,593990852635,NA,True
645,1786195657,female,Beth Gonzalez,16,593990755193,100%,True
646,1707820669,female,Angela Rodriguez,17,593990729893,NA,False
647,1746329747,male,Christopher Barnes,13,593990952319,NA,False
648,1752683218,male,John Matthews,15,593990485796,NA,True
649,1780633881,male,Gabriel Powell,18,593990703990,60%,True
650,1722430919,male,Randy Mason,14,593990496806,60%,False
651,1782991239,female,Karen Gilbert,13,593990572859,NA,False
652,1756090699,male,Charles Dodson,13,593990643957,100%,True
653,1769893933,female,Jill Carter,17,593990633997,NA,False
654,1765036093,male,James Cooley,18,593990873359,50%,False
655,1718852385,female,Amy Fowler,20,593990857200,NA,False
656,1762212090,male,Luke Sanders,21,593990682897,70%,True
657,1735681749,male,Todd Taylor,22,593990606441,NA,True
658,1705811443,male,Curtis Fisher,14,593990500340,50%,False
659,1758431869,na,Sean Morgan,17,593990973135,50%,True
660,1726936562,male,Christopher Taylor,16,593990808338,NA,False
661,1775322619,female,Jill Copeland,21,593990801211,40%,True
662,1739465953,male,Douglas Lawson,20,593990012966,50%,False
663,1725142424,male,Allen Williams,19,593990911720,100%,False
664,1740033601,female,Amber Wright,17,593990466506,NA,False
665,1740792164,na,Jordan Wilkins,21,593990586228,70%,True
666,1775317438,female,Cassandra Williamson,16,593990034882,50%,False
667,1765278331,na,Haley Hanna,16,593990121759,60%,False
668,1705163498,na,Jordan Hall,22,593990946037,NA,False
669,1726198611,female,Adriana Williams,19,593990664502,100%,True
670,1774793110,male,Joshua Padilla,18,593990884503,NA,False
671,1792159579,female,Jennifer Harris,20,593990556511,100%,False
672,1728611497,na,Amy Petersen,18,593990795900,60%,False
673,1763421011,female,Elizabeth Mata,13,593990106946,50%,False
674,1732580111,male,Tony Adams,19,593990643448,40%,True
675,1773454608,male,William Sherman,15,593990439514,NA,False
676,1730722638,female,Angel Yang,14,593990718280,NA,True
677,1790995963,na,Ashley Sutton,16,593990694419,40%,True
678,1703936802,female,Hannah Davis,13,593990239166,NA,False
679,1766218154,female,Carol Clark,14,593990447751,50%,True
680,1785011755,male,Nathan Williams,22,593990261029,40%,False
681,1732875591,male,Todd Jones,19,593990949695,NA,True
682,1782229457,male,Charles Moore,22,593990038731,100%,True
683,1780709650,male,Dr. Tracy Jordan,13,593990428331,60%,False
684,1745020281,male,Philip Clark,21,593990358520,40%,True
685,1740692868,male,Jose Walker,19,593990034427,NA,False
686,1747358141,female,Lauren Tate,18,593990565453,NA,False
687,1710583562,male,Nicholas White,18,593990059321,50%,False
688,1714588232,male,Troy Holloway,13,593990242769,50%,False
689,1731775915,male,Mark Ewing,18,593990592753,50%,False
690,1710743126,female,Julie English,15,593990373665,40%,True
691,1752983284,female,Shelly Cooper,13,593990897458,100%,True
692,1700501168,female,Erin Perry,20,593990760467,40%,False
693,1797609718,female,Carolyn Thompson,20,593990554221,40%,False
694,1792042591,male,Connor Barnes,20,593990803365,50%,True
695,1738235679,female,Taylor Cruz,22,593990471375,NA,True
696,1799360077,male,William Weiss,21,593990230399,NA,False
697,1718399745,male,Robert Burgess,13,593990606471,50%,True
698,1712930398,female,Shelby Bishop,13,593990664126,40%,False
699,1759292087,female,Elizabeth James,19,593990608666,40%,False
700,1742155788,male,Vincent Morgan DDS,17,593990930137,100%,True
701,1758101282,male,Joshua Ortiz,18,593990716122,NA,False
702,1744533481,female,Linda Johnson,22,593990908749,100%,True
703,1720923096,female,Maria Hawkins,17,593990629871,NA,False
704,1709082729,female,Amy Patterson,15,593990339050,NA,True
705,1753287412,female,Jenny Chavez,19,593990083031,NA,True
706,1778551335,male,Herbert Daniel,14,593990951078,100%,True
707,1711929698,male,Carlos Thomas,13,593990223844,NA,True
708,1777232379,female,Tammy Parks MD,16,593990311454,NA,True
709,1773042522,male,Anthony Nicholson III,18,593990508845,NA,False
710,1752447708,na,Shannon Estrada,16,593990194087,NA,True
711,1759032382,male,John Weaver,15,593990805970,100%,False
712,1748187242,female,Lori Terry,21,593990026096,70%,False
713,1716977369,female,Joanne Jones,17,593990853886,40%,False
714,1748184600,male,Joshua Fuller,17,593990093141,100%,True
715,1722886793,male,Douglas Gaines,19,593990398605,50%,False
716,1791983054,female,Ruth Richardson,21,593990537282,NA,False
717,1701507993,male,Jason Washington,19,593990264819,60%,True
718,1750883827,male,David Johnson,20,593990693804,70%,True
719,1783141400,female,Amanda Davis,14,593990928148,100%,True
720,1716712919,male,Travis Walls,14,593990295721,NA,False
721,1761377825,male,Jeffrey Goodman,21,593990684051,70%,True
722,1764873703,male,Steven Ramos,16,593990863234,NA,True
723,1744472675,male,Bobby Mendoza,21,593990780801,60%,False
724,1777769552,female,Gina Porter,18,593990564098,NA,False
725,1710924527,male,Brandon Gregory,18,593990230616,60%,True
726,1727517649,male,Richard Jordan,20,593990560354,NA,False
727,1749911852,female,Melissa Ortiz,20,593990107688,100%,True
728,1764065806,male,Joshua Chambers,20,593990497007,NA,False
729,1749840759,male,Joshua Brady,21,593990914454,40%,False
730,1733039820,male,Hector Ward,19,593990146423,NA,False
731,1751924012,male,Joshua Montoya,17,593990391934,50%,True
732,1781241583,male,Steven Williams,14,593990185794,60%,True
733,1731207950,female,Dr. Cheryl Jones MD,15,593990331344,NA,True
734,1763916921,female,Cassandra Jackson,17,593990653115,40%,False
735,1732687410,male,Peter Olson,19,593990834460,NA,False
736,1783547178,female,Kristen Austin,17,593990560332,50%,True
737,1718091579,female,Mrs. Heather Jackson,16,593990530103,NA,True
738,1786260256,male,Stuart Mitchell,20,593990931272,50%,False
739,1737483087,female,Julie Hernandez,22,593990372053,NA,True
740,1777662950,male,John Davis,18,593990389724,70%,False
741,1739910654,female,Emily Macias,18,593990082363,100%,True
742,1727714759,male,Robert Lynch,15,593990289772,NA,True
743,1722580328,male,Robert Ortiz,19,593990222461,NA,True
744,1776400910,female,Sydney May,13,593990075699,NA,True
745,1741127847,male,Adam Hall,20,593990464132,40%,True
746,1766345250,male,Brian Burton,20,593990470859,50%,False
747,1725124220,male,David Smith,18,593990014863,50%,False
748,1709751208,male,Martin Barrett,18,593990011909,70%,False
